Timestamp,User,Action,Doc Tracer #,Details,Routing Tracker #
5/19/2026 13:18:17,Unknown user,Updated document,8KRA,VMP-MM-02-000-106P-6,"{""Sent/Routing To"":{""from"":""Angela"",""to"":""Cara""},""Date Sent"":{""from"":""2026-05-18"",""to"":""2026-05-19""},""Updated At"":{""from"":""2026-05-18"",""to"":""2026-05-19T05:18:16.377Z""}}"
5/20/2026 7:05:45,Unknown user,Updated document,EIN9,ER-SYS-04-018-003/26,"{""Date Sent"":{""from"":""2026-05-18"",""to"":""2026-05-20""},""Updated At"":{""from"":""2026-05-18"",""to"":""2026-05-19T23:05:44.343Z""}}"
5/20/2026 7:10:12,Unknown user,Updated document,GJXQ,APR-2026-034,"{""Status"":{""from"":""Routing"",""to"":""Sent""},""Sent/Routing To"":{""from"":""Steve"",""to"":""Client""},""Date Sent"":{""from"":"""",""to"":""2026-05-18""},""Remarks"":{""from"":""reroute"",""to"":""sent to client c/o Carl""},""Updated At"":{""from"":""2026-05-19"",""to"":""2026-05-19T23:10:11.332Z""}}"
5/20/2026 7:10:48,Unknown user,Updated document,EIN9,ER-SYS-04-018-003/26,"{""Sent/Routing To"":{""from"":""Jon"",""to"":""Bing""},""Updated At"":{""from"":""2026-05-20"",""to"":""2026-05-19T23:10:47.541Z""}}"
5/20/2026 7:12:06,Unknown user,Updated document,L4Q4,VMP-MM-00-000-085P-2,"{""Sent/Routing To"":{""from"":""Steve"",""to"":""Nadia""},""Date Sent"":{""from"":""2026-05-19"",""to"":""2026-05-20""},""Remarks"":{""from"":"""",""to"":""as per update from Mike.""},""Updated At"":{""from"":""2026-05-19"",""to"":""2026-05-19T23:12:05.130Z""}}"
5/20/2026 7:12:46,Unknown user,Updated document,CGBX,ER-SYS-04-018-004/26,"{""Sent/Routing To"":{""from"":""Jon"",""to"":""Bing""},""Date Sent"":{""from"":""2026-05-18"",""to"":""2026-05-20""},""Updated At"":{""from"":""2026-05-18"",""to"":""2026-05-19T23:12:45.763Z""}}"
5/20/2026 7:17:16,Unknown user,Updated document,OXHF,VMP-MM-00-000-085R.3,"{""Sent/Routing To"":{""from"":""Isaiah"",""to"":""Nadia""},""Date Sent"":{""from"":""2026-05-18"",""to"":""2026-05-20""},""Updated At"":{""from"":""2026-05-18"",""to"":""2026-05-19T23:17:15.904Z""}}"
5/20/2026 7:19:17,Unknown user,Updated document,OXHF,VMP-MM-00-000-085R.3,"{""Sent/Routing To"":{""from"":""Nadia"",""to"":""Isaiah""},""Date Sent"":{""from"":""2026-05-20"",""to"":""2026-05-18""},""Updated At"":{""from"":""2026-05-20"",""to"":""2026-05-19T23:19:16.737Z""}}"
5/20/2026 7:20:42,Unknown user,Created document,8Q9M,VMP-MM-01-000-298P.1,New document routing record created.
5/20/2026 7:23:55,Unknown user,Created document,VWZ3,VMP-MM-00-000-085P-3,New document routing record created.
5/20/2026 7:26:04,Unknown user,Created document,L55V,VMP-MM-01-000-300P.3,New document routing record created.
5/20/2026 7:26:39,Unknown user,Updated document,L55V,VMP-MM-01-000-300P.3,"{""Target Completion Date"":{""from"":""2026-05-29"",""to"":""2026-05-22""},""Remarks"":{""from"":"""",""to"":""URGENT""},""Updated At"":{""from"":""2026-05-20"",""to"":""2026-05-19T23:26:38.733Z""}}"
5/20/2026 7:27:12,Unknown user,Updated document,8Q9M,VMP-MM-01-000-298P.1,"{""Target Completion Date"":{""from"":""2026-05-29"",""to"":""2026-05-22""},""Updated At"":{""from"":""2026-05-20"",""to"":""2026-05-19T23:27:11.311Z""}}"
5/20/2026 7:27:19,Unknown user,Updated document,8Q9M,VMP-MM-01-000-298P.1,"{""Updated At"":{""from"":""2026-05-20"",""to"":""2026-05-19T23:27:18.189Z""}}"
5/20/2026 8:54:03,Unknown user,Updated document,31TJ,VMP-MM-01-000-264P-3,"{""Sent/Routing To"":{""from"":""Angela"",""to"":""Fong""},""Updated At"":{""from"":""2026-05-18"",""to"":""2026-05-20T00:54:02.319Z""}}"
5/20/2026 12:34:14,Unknown user,Updated document,P9WA,VMP-MM-01-000-151R-5,"{""Sent/Routing To"":{""from"":""Kitel"",""to"":""Ron""},""Date Sent"":{""from"":""2026-05-19"",""to"":""2026-05-20""},""Updated At"":{""from"":""2026-05-19"",""to"":""2026-05-20T04:34:13.156Z""}}"
5/21/2026 7:02:50,Unknown user,Updated document,7BGE,VMP-MM-01-000-189R-6,"{""Equipment/Product"":{""from"":""Ponstan SF 500mg Capsule (PTNP)"",""to"":""Ponstan SF 500mg Capsule (PNSC)""},""Status"":{""from"":""Routing"",""to"":""In EDMS""},""Sent/Routing To"":{""from"":""Fong"",""to"":""Isaiah""},""Date Sent"":{""from"":"""",""to"":""2026-05-21""},""Remarks"":{""from"":"""",""to"":""For client signature""},""Updated At"":{""from"":""2026-05-14"",""to"":""2026-05-20T23:02:49.691Z""}}"
5/21/2026 7:06:30,Unknown user,Updated document,BQKF,VMP-MM-01-000-195R-7,"{""Status"":{""from"":""Routing"",""to"":""In EDMS""},""Sent/Routing To"":{""from"":""Fong"",""to"":""Isaiah""},""Date Sent"":{""from"":""2026-05-14"",""to"":""2026-05-21""},""Updated At"":{""from"":""2026-05-14"",""to"":""2026-05-20T23:06:30.204Z""}}"
5/21/2026 7:15:33,Unknown user,Updated document,J8PF,VMP-MM-01-000-138R-6,"{""Sent/Routing To"":{""from"":""Fong"",""to"":""Angela""},""Date Sent"":{""from"":""2026-05-19"",""to"":""2026-05-21""},""Updated At"":{""from"":""2026-05-19"",""to"":""2026-05-20T23:15:32.436Z""}}"
5/21/2026 7:18:59,Unknown user,Updated document,H79K,VMP-MM-01-000-179P-4,"{""Sent/Routing To"":{""from"":""Fong"",""to"":""Angela""},""Date Sent"":{""from"":""2026-05-19"",""to"":""2026-05-21""},""Updated At"":{""from"":""2026-05-19"",""to"":""2026-05-20T23:18:59.189Z""}}"
5/21/2026 7:20:43,Unknown user,Updated document,Y4BG,VMP-FA-04-018-020/26,"{""Status"":{""from"":""Routing"",""to"":""For Scanning""},""Date Sent"":{""from"":""2026-05-15"",""to"":""2026-05-21""},""Updated At"":{""from"":""2026-05-15"",""to"":""2026-05-20T23:20:42.573Z""}}"
5/21/2026 7:21:11,Unknown user,Added registry value,,,Sent / Routing: Riza
5/21/2026 7:21:49,Unknown user,Updated document,Y4BG,VMP-FA-04-018-020/26,"{""Sent/Routing To"":{""from"":""Lenie"",""to"":""Riza""},""Updated At"":{""from"":""2026-05-21"",""to"":""2026-05-20T23:21:48.368Z""}}"
5/21/2026 7:23:11,Unknown user,Updated document,H79K,VMP-MM-01-000-179P-5,"{""Doc Tracer #"":{""from"":""VMP-MM-01-000-179P-4"",""to"":""VMP-MM-01-000-179P-5""},""Status"":{""from"":""Routing"",""to"":""For Scanning""},""Updated At"":{""from"":""2026-05-21"",""to"":""2026-05-20T23:23:11.206Z""}}"
5/21/2026 7:24:05,Unknown user,Updated document,J8PF,VMP-MM-01-000-138R-6,"{""Status"":{""from"":""Routing"",""to"":""For Scanning""},""Updated At"":{""from"":""2026-05-21"",""to"":""2026-05-20T23:24:04.492Z""}}"
5/21/2026 7:38:42,Unknown user,Updated document,H79K,VMP-MM-01-000-179P-5,"{""Status"":{""from"":""For Scanning"",""to"":""In EDMS""},""Sent/Routing To"":{""from"":""Angela"",""to"":""Isaiah""},""Updated At"":{""from"":""2026-05-21"",""to"":""2026-05-20T23:38:41.671Z""}}"
5/21/2026 8:01:35,Unknown user,Updated document,J8PF,VMP-MM-01-000-138R-6,"{""Status"":{""from"":""For Scanning"",""to"":""In EDMS""},""Sent/Routing To"":{""from"":""Angela"",""to"":""Isaiah""},""Updated At"":{""from"":""2026-05-21"",""to"":""2026-05-21T00:01:35.095Z""}}"
5/21/2026 8:02:28,Unknown user,Updated document,P9WA,VMP-MM-01-000-151R-5,"{""Sent/Routing To"":{""from"":""Ron"",""to"":""Fong""},""Updated At"":{""from"":""2026-05-20"",""to"":""2026-05-21T00:02:27.620Z""}}"
5/21/2026 8:21:16,Unknown user,Updated document,L55V,VMP-MM-01-000-300I (3),"{""Doc Tracer #"":{""from"":""VMP-MM-01-000-300P.3"",""to"":""VMP-MM-01-000-300I (3)""},""Updated At"":{""from"":""2026-05-20"",""to"":""2026-05-21T00:21:16.183Z""}}"
5/21/2026 8:39:45,Unknown user,Created document,XBQU,VMP-MM-01-000-300I,New document routing record created.
5/21/2026 15:29:14,Unknown user,Updated document,L55V,VMP-MM-01-000-300P.4,"{""Doc Tracer #"":{""from"":""VMP-MM-01-000-300I (3)"",""to"":""VMP-MM-01-000-300P.4""},""Updated At"":{""from"":""2026-05-21"",""to"":""2026-05-21T07:29:13.453Z""}}"
5/21/2026 15:30:23,Unknown user,Updated document,XBQU,VMP-MM-01-000-300I (3),"{""Doc Tracer #"":{""from"":""VMP-MM-01-000-300I"",""to"":""VMP-MM-01-000-300I (3)""},""Sent/Routing To"":{""from"":""Steve"",""to"":""Nadia""},""Updated At"":{""from"":""2026-05-21"",""to"":""2026-05-21T07:30:22.862Z""}}"
5/21/2026 15:33:56,Unknown user,Updated document,L55V,VMP-MM-01-000-300P.4,"{""Sent/Routing To"":{""from"":""Steve"",""to"":""Nadia""},""Date Sent"":{""from"":""2026-05-20"",""to"":""2026-05-21""},""Updated At"":{""from"":""2026-05-21"",""to"":""2026-05-21T07:33:55.995Z""}}"
5/21/2026 16:34:22,Unknown user,Updated document,OXHF,VMP-MM-00-000-085R.3,"{""Date Sent"":{""from"":""2026-05-18"",""to"":""2026-05-21""},""Remarks"":{""from"":""for client signature"",""to"":""signed""},""Updated At"":{""from"":""2026-05-20"",""to"":""2026-05-21T08:34:21.917Z""}}"
5/22/2026 7:34:13,Unknown user,Updated document,1RZH,VMP-MM-01-000-300P-4,"{""Status"":{""from"":""Sent"",""to"":""Cancelled""},""Remarks"":{""from"":""sent to Iya for client review, draft sent by Angela"",""to"":""sent to Iya for client review, draft sent by Angela. This is (VMP-MM-01-000-300P.4)""},""Updated At"":{""from"":""2026-05-14"",""to"":""2026-05-21T23:34:12.941Z""}}"
5/22/2026 7:34:22,Unknown user,Updated document,8Q9M,VMP-MM-01-000-298P.1,"{""Sent/Routing To"":{""from"":""Cara"",""to"":""Nadia""},""Updated At"":{""from"":""2026-05-20"",""to"":""2026-05-21T23:34:21.313Z""}}"
5/22/2026 7:37:31,Unknown user,Created document,KQX3,VMP-MM-01-000-195E-8,New document routing record created.
5/22/2026 7:42:08,Unknown user,Created document,61UY,VMP-MM-01-000-193E-3,New document routing record created.
5/22/2026 7:44:29,Unknown user,Created document,7VBQ,VMP-MM-01-000-151E-5,New document routing record created.
5/22/2026 8:20:50,Unknown user,Updated document,6XDK,VMP-MM-02-000-103R-6.1,"{""Doc Tracer #"":{""from"":""VMP-MM-02-000-103-6.1"",""to"":""VMP-MM-02-000-103R-6.1""},""Status"":{""from"":""For Scanning"",""to"":""In EDMS""},""Date Sent"":{""from"":""2026-05-14"",""to"":""2026-05-22""},""Remarks"":{""from"":"""",""to"":""for filing""},""Updated At"":{""from"":""2026-05-14"",""to"":""2026-05-22T00:20:50.346Z""}}"
5/22/2026 8:53:43,Unknown user,Updated document,L55V,VMP-MM-01-000-300P.4,"{""Sent/Routing To"":{""from"":""Nadia"",""to"":""Kitel""},""Date Sent"":{""from"":""2026-05-21"",""to"":""2026-05-22""},""Updated At"":{""from"":""2026-05-21"",""to"":""2026-05-22T00:53:43.181Z""}}"
5/22/2026 8:59:17,Unknown user,Created document,L0UG,APR-2026-006,New document routing record created.
5/22/2026 8:59:45,Unknown user,Added registry value,,,Report / Protocol: APR
5/22/2026 8:59:55,Unknown user,Added registry value,,,Report / Protocol: SMF
5/22/2026 9:00:05,Unknown user,Added registry value,,,Report / Protocol: VMP
5/22/2026 9:00:53,Unknown user,Updated document,L0UG,APR-2026-006,"{""Report/Protocol"":{""from"":"""",""to"":""APR""},""Updated At"":{""from"":""2026-05-22"",""to"":""2026-05-22T01:00:52.817Z""}}"
5/22/2026 9:03:05,Unknown user,Updated document,M3VB,CMP-CM-01-000-067E,"{""Sent/Routing To"":{""from"":""Fong"",""to"":""Kitel""},""Updated At"":{""from"":""2026-05-18"",""to"":""2026-05-22T01:03:05.227Z""}}"
5/22/2026 9:04:47,Unknown user,Updated document,BFXZ,VMP-CM-01-000-067E-1,"{""Sent/Routing To"":{""from"":""Fong"",""to"":""Kitel""},""Updated At"":{""from"":""2026-05-18"",""to"":""2026-05-22T01:04:46.915Z""}}"
5/22/2026 9:07:09,Unknown user,Updated document,C7LU,VMP-FA-04-018-001/26,"{""Sent/Routing To"":{""from"":""Bing"",""to"":""Riza""},""Date Sent"":{""from"":""2026-05-15"",""to"":""2026-05-22""},""Updated At"":{""from"":""2026-05-15"",""to"":""2026-05-22T01:07:08.798Z""}}"
5/22/2026 9:08:31,Unknown user,Updated document,CGBX,ER-SYS-04-018-004/26,"{""Sent/Routing To"":{""from"":""Bing"",""to"":""Riza""},""Updated At"":{""from"":""2026-05-20"",""to"":""2026-05-22T01:08:30.818Z""}}"
5/22/2026 9:09:20,Unknown user,Updated document,EIN9,ER-SYS-04-018-003/26,"{""Sent/Routing To"":{""from"":""Bing"",""to"":""Riza""},""Updated At"":{""from"":""2026-05-20"",""to"":""2026-05-22T01:09:19.400Z""}}"
5/22/2026 9:10:19,Unknown user,Updated document,PIU9,ER-SYS-04-018-002/26,"{""Sent/Routing To"":{""from"":""Bing"",""to"":""Riza""},""Date Sent"":{""from"":""2026-05-15"",""to"":""2026-05-22""},""Updated At"":{""from"":""2026-05-15"",""to"":""2026-05-22T01:10:19.076Z""}}"
5/22/2026 9:14:29,Unknown user,Updated document,H9SX,VMP-EQ-01-000-043R-3,"{""Status"":{""from"":""Routing"",""to"":""For Scanning""},""Sent/Routing To"":{""from"":""Fong"",""to"":""Riza""},""Date Sent"":{""from"":""2026-04-16"",""to"":""2026-05-22""},""Updated At"":{""from"":""2026-05-02"",""to"":""2026-05-22T01:14:28.238Z""},""Updated By"":{""from"":""carlolidres@gmail.com"",""to"":""Unknown user""}}"
5/22/2026 9:28:55,Unknown user,Updated document,L4Q4,VMP-MM-00-000-085P-2,"{""Sent/Routing To"":{""from"":""Nadia"",""to"":""Fong""},""Date Sent"":{""from"":""2026-05-20"",""to"":""2026-05-22""},""Updated At"":{""from"":""2026-05-20"",""to"":""2026-05-22T01:28:54.610Z""}}"
5/22/2026 9:29:51,Unknown user,Updated document,VWZ3,VMP-MM-00-000-085P-3,"{""Sent/Routing To"":{""from"":""Nadia"",""to"":""Fong""},""Date Sent"":{""from"":""2026-05-20"",""to"":""2026-05-22""},""Updated At"":{""from"":""2026-05-20"",""to"":""2026-05-22T01:29:50.620Z""}}"
5/22/2026 9:32:01,Unknown user,Updated document,7VBQ,VMP-MM-01-000-151E-5,"{""Sent/Routing To"":{""from"":""Steve"",""to"":""Fong""},""Date Sent"":{""from"":"""",""to"":""2026-05-22""},""Updated At"":{""from"":""2026-05-22"",""to"":""2026-05-22T01:32:01.059Z""}}"
5/22/2026 9:33:02,Unknown user,Updated document,KQX3,VMP-MM-01-000-195E-8,"{""Sent/Routing To"":{""from"":""Steve"",""to"":""Fong""},""Date Sent"":{""from"":"""",""to"":""2026-05-22""},""Updated At"":{""from"":""2026-05-22"",""to"":""2026-05-22T01:33:02.209Z""}}"
5/22/2026 9:33:48,Unknown user,Updated document,61UY,VMP-MM-01-000-193E-3,"{""Sent/Routing To"":{""from"":""Steve"",""to"":""Fong""},""Date Sent"":{""from"":"""",""to"":""2026-05-22""},""Updated At"":{""from"":""2026-05-22"",""to"":""2026-05-22T01:33:47.476Z""}}"
5/22/2026 10:18:18,Unknown user,Updated document,NTEQ,VMP-MM-11-000-006R-1,"{""Sent/Routing To"":{""from"":""Aiza"",""to"":""Ron""},""Date Sent"":{""from"":""2026-05-18"",""to"":""2026-05-22""},""Updated At"":{""from"":""2026-05-19"",""to"":""2026-05-22T02:18:17.668Z""}}"
5/22/2026 10:18:20,Unknown user,Updated document,NTEQ,VMP-MM-11-000-006R-1,"{""Date Sent"":{""from"":""2026-05-22"",""to"":""2026-05-18""},""Updated At"":{""from"":""2026-05-22"",""to"":""2026-05-22T02:18:19.570Z""}}"
5/22/2026 10:34:31,Unknown user,Updated document,W3EZ,VMP-FA-04-018-008/26,"{""Sent/Routing To"":{""from"":""Venie"",""to"":""Riza""},""Date Sent"":{""from"":""2026-05-15"",""to"":""2026-05-22""},""Updated At"":{""from"":""2026-05-15"",""to"":""2026-05-22T02:34:30.645Z""}}"
5/22/2026 11:24:13,Unknown user,Updated document,NTEQ,VMP-MM-11-000-006R-1,"{""Sent/Routing To"":{""from"":""Ron"",""to"":""Fong""},""Updated At"":{""from"":""2026-05-22"",""to"":""2026-05-22T03:24:12.498Z""}}"
5/22/2026 12:46:04,Unknown user,Updated document,61UY,VMP-MM-01-000-193E-3,"{""Sent/Routing To"":{""from"":""Fong"",""to"":""Jon""},""Updated At"":{""from"":""2026-05-22"",""to"":""2026-05-22T04:46:03.987Z""}}"
5/22/2026 12:47:39,Unknown user,Updated document,8Q9M,VMP-MM-01-000-298P.1,"{""Sent/Routing To"":{""from"":""Nadia"",""to"":""Othy""},""Updated At"":{""from"":""2026-05-22"",""to"":""2026-05-22T04:47:39.220Z""}}"
5/22/2026 14:41:24,Unknown user,Updated document,L55V,VMP-MM-01-000-300P.4,"{""Sent/Routing To"":{""from"":""Kitel"",""to"":""Fong""},""Updated At"":{""from"":""2026-05-22"",""to"":""2026-05-22T06:41:23.447Z""}}"
5/22/2026 15:15:07,Unknown user,Updated document,L4Q4,VMP-MM-00-000-085P-2,"{""Status"":{""from"":""Routing"",""to"":""Sent""},""Sent/Routing To"":{""from"":""Fong"",""to"":""Client""},""Updated At"":{""from"":""2026-05-22"",""to"":""2026-05-22T07:15:06.893Z""}}"
5/22/2026 15:15:54,Unknown user,Updated document,VWZ3,VMP-MM-00-000-085P-3,"{""Status"":{""from"":""Routing"",""to"":""Sent""},""Sent/Routing To"":{""from"":""Fong"",""to"":""Client""},""Updated At"":{""from"":""2026-05-22"",""to"":""2026-05-22T07:15:54.193Z""}}"
5/22/2026 15:18:24,Unknown user,Updated document,EMRA,N/A,"{""Status"":{""from"":""Routing"",""to"":""In EDMS""},""Sent/Routing To"":{""from"":""Jon"",""to"":""Isaiah""},""Date Sent"":{""from"":""2026-05-19"",""to"":""2026-05-22""},""Updated At"":{""from"":""2026-05-19"",""to"":""2026-05-22T07:18:23.841Z""}}"
5/22/2026 15:39:17,Unknown user,Updated document,P9WA,VMP-MM-01-000-151R-5,"{""Status"":{""from"":""Routing"",""to"":""In EDMS""},""Sent/Routing To"":{""from"":""Fong"",""to"":""Isaiah""},""Date Sent"":{""from"":""2026-05-20"",""to"":""2026-05-22""},""Remarks"":{""from"":"""",""to"":""For client signature""},""Updated At"":{""from"":""2026-05-21"",""to"":""2026-05-22T07:39:16.692Z""}}"
5/22/2026 15:46:08,Unknown user,Updated document,8Q9M,VMP-MM-01-000-298P.1,"{""Status"":{""from"":""Routing"",""to"":""Sent""},""Sent/Routing To"":{""from"":""Othy"",""to"":""Client""},""Date Sent"":{""from"":""2026-05-20"",""to"":""2026-05-22""},""Updated At"":{""from"":""2026-05-22"",""to"":""2026-05-22T07:46:08.154Z""}}"
5/22/2026 16:31:42,Unknown user,Updated document,L55V,VMP-MM-01-000-300P.4,"{""Status"":{""from"":""Routing"",""to"":""Sent""},""Sent/Routing To"":{""from"":""Fong"",""to"":""Iya""},""Remarks"":{""from"":""URGENT"",""to"":""For client signature""},""Updated At"":{""from"":""2026-05-22"",""to"":""2026-05-22T08:31:41.999Z""}}"
5/22/2026 16:32:36,Unknown user,Updated document,8Q9M,VMP-MM-01-000-298P.1,"{""Sent/Routing To"":{""from"":""Client"",""to"":""Iya""},""Remarks"":{""from"":""URGENT"",""to"":""For client sign""},""Updated At"":{""from"":""2026-05-22"",""to"":""2026-05-22T08:32:35.642Z""}}"
5/25/2026 8:27:40,Unknown user,Updated document,KQX3,VMP-MM-01-000-195E-8,"{""Sent/Routing To"":{""from"":""Fong"",""to"":""Kitel""},""Updated At"":{""from"":""2026-05-22"",""to"":""2026-05-25T00:27:39.925Z""}}"
5/25/2026 8:28:08,Unknown user,Updated document,61UY,VMP-MM-01-000-193E-3,"{""Sent/Routing To"":{""from"":""Jon"",""to"":""Kitel""},""Updated At"":{""from"":""2026-05-22"",""to"":""2026-05-25T00:28:07.767Z""}}"
5/25/2026 11:04:14,Unknown user,Created document,69DN,VMP-MM-01-000-179P-5.1,New document routing record created.
5/25/2026 15:37:33,carlolidres@gmail.com,Updated document,L0UG,APR-2026-006,"{""Status"":{""from"":""Routing"",""to"":""In EDMS""},""Sent/Routing To"":{""from"":""Fong"",""to"":""Timi""},""Date Sent"":{""from"":"""",""to"":""2026-05-25""},""Updated At"":{""from"":""2026-05-22"",""to"":""2026-05-25T07:37:32.973Z""},""Updated By"":{""from"":""Unknown user"",""to"":""carlolidres@gmail.com""}}"
5/25/2026 15:44:14,Unknown user,Updated document,8KRA,VMP-MM-02-000-106P-6,"{""Sent/Routing To"":{""from"":""Cara"",""to"":""Aiza""},""Updated At"":{""from"":""2026-05-19"",""to"":""2026-05-25T07:44:13.907Z""}}"
5/26/2026 7:21:24,carlolidres@gmail.com,Updated document,69DN,VMP-MM-01-000-179P-5.1,"{""Equipment/Product"":{""from"":""CLOPIDOGREL 75 mg FILM-COATED TABLET (CLPD)"",""to"":""Clopidogrel 75 mg Film-Coated Tablet (CLPD)""},""Updated At"":{""from"":""2026-05-25"",""to"":""2026-05-25T23:21:23.735Z""},""Updated By"":{""from"":""Unknown user"",""to"":""carlolidres@gmail.com""}}"
5/26/2026 7:22:14,carlolidres@gmail.com,Updated document,RZU2,SMF-005 Rev. 15,"{""Sent/Routing To"":{""from"":""Ruth"",""to"":""Fong""},""Date Sent"":{""from"":""2026-05-18"",""to"":""2026-05-26""},""Updated At"":{""from"":""2026-05-18"",""to"":""2026-05-25T23:22:14.139Z""},""Updated By"":{""from"":""Unknown user"",""to"":""carlolidres@gmail.com""}}"
5/26/2026 8:30:55,Unknown user,Updated document,69DN,VMP-MM-01-000-179P-5.1,"{""Sent/Routing To"":{""from"":""Steve"",""to"":""Cara""},""Updated At"":{""from"":""2026-05-26"",""to"":""2026-05-26T00:30:54.768Z""},""Updated By"":{""from"":""carlolidres@gmail.com"",""to"":""Unknown user""}}"
5/26/2026 9:24:02,Unknown user,Updated document,QWNN,VMP-MM-01-000-135R-5.1,"{""Status"":{""from"":""Routing"",""to"":""In EDMS""},""Sent/Routing To"":{""from"":""Nadia"",""to"":""Isaiah""},""Date Sent"":{""from"":""2026-05-14"",""to"":""2026-05-26""},""Updated At"":{""from"":""2026-05-14"",""to"":""2026-05-26T01:24:01.303Z""}}"
5/26/2026 10:32:17,Unknown user,Updated document,8KRA,VMP-MM-02-000-106P-6,"{""Status"":{""from"":""Routing"",""to"":""Cancelled""},""Remarks"":{""from"":"""",""to"":""Stability Only ""},""Updated At"":{""from"":""2026-05-25"",""to"":""2026-05-26T02:32:17.272Z""}}"
5/26/2026 10:36:07,Unknown user,Updated document,8KRA,VMP-MM-02-000-106P-6,"{""Sent/Routing To"":{""from"":""Aiza"",""to"":""Isaiah""},""Updated At"":{""from"":""2026-05-26"",""to"":""2026-05-26T02:36:07.072Z""}}"
5/26/2026 13:01:52,Unknown user,Created document,X3DS,VMP-MM-01-000-189P-4,New document routing record created.
5/26/2026 13:04:32,Unknown user,Created document,A37F,VMP-MM-01-000-189P-7,New document routing record created.
5/26/2026 16:26:45,Unknown user,Updated document,K2L7,VMP-MM-01-000-270P-2,"{""Sent/Routing To"":{""from"":""Jon"",""to"":""Fong""},""Updated At"":{""from"":""2026-05-07"",""to"":""2026-05-26T08:26:44.888Z""}}"
